employee_id,employee_super_region,year_nbr,month_nbr,active_days,interactions_count,pitches_count,wins_count,,,,
79536,APAC,2020,10,15,106,265,53,,,,
79536,APAC,2020,11,14,92,222,39,,,,
79536,APAC,2020,12,13,85,204,37,,,,
79696,AMER,2020,6,1,10,10,2,,,,
79696,AMER,2020,7,14,79,201,74,,,,
79696,AMER,2020,8,15,117,378,114,,,,
79696,AMER,2020,9,20,151,471,142,,,,
79696,AMER,2020,10,19,134,387,125,,,,
79696,AMER,2020,11,16,121,350,100,,,,
79696,AMER,2020,12,12,94,279,69,,,,
79756,\N,2020,5,2,3,\N,\N,,,,
79756,\N,2020,6,15,139,290,96,,,,
79756,\N,2020,7,4,51,135,36,,,,
79756,\N,2020,8,9,71,138,40,,,,
79756,\N,2020,9,15,143,232,72,,,,
79756,\N,2020,10,10,70,146,53,,,,
79756,\N,2020,11,9,60,128,47,,,,
79756,\N,2020,12,3,22,60,16,,,,
79780,APAC,2020,5,4,4,\N,\N,,,,
79780,APAC,2020,6,13,254,454,116,,,,
79780,APAC,2020,7,4,32,68,11,,,,
79780,APAC,2020,8,12,121,220,55,,,,
79780,APAC,2020,9,20,199,475,84,,,,
79780,APAC,2020,10,16,142,256,54,,,,
79780,APAC,2020,11,17,149,318,45,,,,
79780,APAC,2020,12,13,116,267,32,,,,
79869,\N,2020,5,1,1,\N,\N,,,,
79869,\N,2020,6,17,169,493,166,,,,
79869,\N,2020,7,17,127,331,68,,,,
79869,\N,2020,8,7,67,176,42,,,,
79869,\N,2020,9,16,130,364,98,,,,
79869,\N,2020,10,16,119,376,53,,,,
79869,\N,2020,11,15,114,344,83,,,,
79869,\N,2020,12,11,77,221,57,,,,
79983,APAC,2020,5,7,18,\N,\N,,,,
79983,APAC,2020,6,16,247,422,108,,,,
79983,APAC,2020,7,18,188,509,115,,,,
79983,APAC,2020,8,8,79,229,53,,,,
79983,APAC,2020,9,21,221,645,136,,,,
79983,APAC,2020,10,19,192,520,78,,,,
79983,APAC,2020,11,19,196,676,146,,,,
79983,APAC,2020,12,10,91,348,59,,,,
80021,APAC,2020,5,7,14,\N,\N,,,,
80021,APAC,2020,6,14,195,358,89,,,,
80021,APAC,2020,7,15,187,361,46,,,,
80021,APAC,2020,8,13,156,321,80,,,,
80021,APAC,2020,9,21,255,719,186,,,,
80021,APAC,2020,10,22,263,732,85,,,,
80021,APAC,2020,11,15,182,480,79,,,,
80021,APAC,2020,12,17,168,437,94,,,,
80050,AMER,2020,5,6,7,\N,\N,,,,
80050,AMER,2020,6,13,149,340,31,,,,
80050,AMER,2020,7,17,146,424,99,,,,
80050,AMER,2020,8,16,175,332,116,,,,
80050,AMER,2020,9,20,209,357,157,,,,
80050,AMER,2020,10,20,182,332,73,,,,
80050,AMER,2020,11,21,189,372,83,,,,
80050,AMER,2020,12,12,110,209,36,,,,
80070,APAC,2020,10,14,79,202,45,,,,
80070,APAC,2020,11,18,92,249,45,,,,
80070,APAC,2020,12,12,53,138,26,,,,
80083,LATAM,2020,6,17,195,422,137,,,,
80083,LATAM,2020,7,13,125,280,108,,,,
80083,LATAM,2020,8,16,193,471,181,,,,
80083,LATAM,2020,9,20,176,366,101,,,,
80083,LATAM,2020,10,18,137,375,99,,,,
80083,LATAM,2020,11,19,185,423,132,,,,
80083,LATAM,2020,12,14,105,306,103,,,,
80112,AMER,2020,5,7,10,\N,\N,,,,
80112,AMER,2020,6,18,163,597,126,,,,
80112,AMER,2020,7,17,151,332,64,,,,
80112,AMER,2020,8,17,156,359,62,,,,
80112,AMER,2020,9,22,201,441,108,,,,
80112,AMER,2020,10,17,145,378,65,,,,
80112,AMER,2020,11,15,139,460,103,,,,
80112,AMER,2020,12,16,139,487,84,,,,
80225,APAC,2020,5,11,38,\N,\N,,,,
80225,APAC,2020,6,15,145,526,137,,,,
80225,APAC,2020,10,18,119,554,155,,,,
80225,APAC,2020,11,15,105,477,114,,,,
80225,APAC,2020,12,13,98,268,110,,,,
80246,EMEA,2020,6,2,3,3,0,,,,
80246,EMEA,2020,7,6,12,12,3,,,,
80246,EMEA,2020,8,1,1,1,0,,,,
80246,EMEA,2020,10,3,6,6,0,,,,
80275,LATAM,2020,5,2,3,\N,\N,,,,
80275,LATAM,2020,6,17,196,419,101,,,,
80275,LATAM,2020,7,17,209,507,158,,,,
80275,LATAM,2020,8,16,198,600,212,,,,
80275,LATAM,2020,9,20,222,715,235,,,,
80275,LATAM,2020,10,16,152,519,152,,,,
80275,LATAM,2020,11,18,172,623,200,,,,
80275,LATAM,2020,12,12,121,420,95,,,,
80279,LATAM,2020,6,15,147,289,86,,,,
80279,LATAM,2020,7,16,152,315,108,,,,
80279,LATAM,2020,8,16,149,356,97,,,,
80279,LATAM,2020,9,21,178,415,119,,,,
80279,LATAM,2020,10,19,169,514,144,,,,
80279,LATAM,2020,11,12,105,326,84,,,,
80279,LATAM,2020,12,9,74,264,82,,,,
80280,LATAM,2020,5,1,1,\N,\N,,,,
80280,LATAM,2020,6,16,151,133,27,,,,
80280,LATAM,2020,7,18,190,235,59,,,,
80280,LATAM,2020,8,16,151,280,45,,,,
80280,LATAM,2020,9,19,169,314,58,,,,
80280,LATAM,2020,10,15,131,277,74,,,,
80280,LATAM,2020,11,11,99,260,62,,,,
80280,LATAM,2020,12,9,71,172,42,,,,
80305,APAC,2020,5,4,4,\N,\N,,,,
80305,APAC,2020,6,17,267,628,160,,,,
80305,APAC,2020,7,15,157,450,145,,,,
80305,APAC,2020,8,9,96,198,42,,,,
80305,APAC,2020,9,19,175,460,137,,,,
80305,APAC,2020,10,16,135,366,100,,,,
80305,APAC,2020,11,16,137,353,121,,,,
80305,APAC,2020,12,12,90,256,69,,,,
80317,APAC,2020,6,15,128,180,77,,,,
80317,APAC,2020,10,15,54,81,48,,,,
80317,APAC,2020,11,15,63,79,24,,,,
80317,APAC,2020,12,10,45,60,24,,,,
80322,APAC,2020,6,15,151,406,75,,,,
80322,APAC,2020,7,17,134,189,66,,,,
80322,APAC,2020,8,7,51,155,39,,,,
80322,APAC,2020,9,21,144,337,100,,,,
80322,APAC,2020,10,16,119,309,97,,,,
80322,APAC,2020,11,16,120,257,65,,,,
80322,APAC,2020,12,11,69,166,39,,,,
80420,APAC,2020,5,2,3,\N,\N,,,,
80420,APAC,2020,6,16,118,197,64,,,,
80420,APAC,2020,7,9,72,145,44,,,,
80420,APAC,2020,8,13,98,233,53,,,,
80420,APAC,2020,9,12,79,199,31,,,,
80420,APAC,2020,10,15,113,258,53,,,,
80420,APAC,2020,11,14,90,196,31,,,,
80420,APAC,2020,12,9,49,114,16,,,,
80431,EMEA,2020,5,2,3,\N,\N,,,,
80431,EMEA,2020,6,16,139,152,27,,,,
80431,EMEA,2020,7,16,78,121,34,,,,
80431,EMEA,2020,8,14,95,240,48,,,,
80431,EMEA,2020,9,17,107,349,67,,,,
80431,EMEA,2020,10,16,70,203,38,,,,
80431,EMEA,2020,11,12,72,217,41,,,,
80431,EMEA,2020,12,12,68,205,32,,,,
80480,AMER,2020,5,7,10,\N,\N,,,,
80480,AMER,2020,6,18,201,461,91,,,,
80480,AMER,2020,7,16,161,474,63,,,,
80480,AMER,2020,8,16,157,656,62,,,,
80480,AMER,2020,9,16,153,461,43,,,,
80480,AMER,2020,10,20,204,755,66,,,,
80480,AMER,2020,11,18,154,537,87,,,,
80480,AMER,2020,12,18,167,587,94,,,,
80491,APAC,2020,5,2,3,\N,\N,,,,
80491,APAC,2020,6,15,196,406,162,,,,
80491,APAC,2020,7,15,194,495,127,,,,
80491,APAC,2020,8,10,127,305,90,,,,
80491,APAC,2020,9,15,183,479,165,,,,
80491,APAC,2020,10,6,72,181,56,,,,
80491,APAC,2020,11,17,190,462,127,,,,
80491,APAC,2020,12,11,117,265,70,,,,
80494,EMEA,2020,5,3,5,\N,\N,,,,
80494,EMEA,2020,6,14,100,379,104,,,,
80494,EMEA,2020,7,16,102,423,76,,,,
80494,EMEA,2020,8,13,81,339,98,,,,
80494,EMEA,2020,9,21,138,370,120,,,,
80494,EMEA,2020,10,19,132,342,85,,,,
80494,EMEA,2020,11,13,98,253,51,,,,
80494,EMEA,2020,12,14,98,376,64,,,,
80500,EMEA,2020,5,1,1,\N,\N,,,,
80500,EMEA,2020,6,10,66,172,70,,,,
80500,EMEA,2020,7,12,78,223,74,,,,
80500,EMEA,2020,8,12,77,185,53,,,,
80500,EMEA,2020,9,13,83,226,71,,,,
80500,EMEA,2020,10,7,42,127,28,,,,
80500,EMEA,2020,11,9,56,157,33,,,,
80500,EMEA,2020,12,9,62,182,34,,,,
80710,LATAM,2020,2,1,1,\N,\N,,,,
80710,LATAM,2020,6,5,43,132,22,,,,
80710,LATAM,2020,9,15,91,181,84,,,,
80710,LATAM,2020,10,17,108,245,93,,,,
80710,LATAM,2020,11,14,77,124,35,,,,
80710,LATAM,2020,12,10,58,109,44,,,,
80742,LATAM,2020,5,3,6,\N,\N,,,,
80742,LATAM,2020,6,17,139,310,80,,,,
80742,LATAM,2020,7,13,83,141,36,,,,
80742,LATAM,2020,8,16,93,228,82,,,,
80742,LATAM,2020,9,20,126,297,84,,,,
80742,LATAM,2020,10,21,103,385,85,,,,
80742,LATAM,2020,11,16,122,407,108,,,,
80742,LATAM,2020,12,7,53,202,43,,,,
80768,APAC,2020,5,3,3,\N,\N,,,,
80768,APAC,2020,6,12,142,587,57,,,,
80768,APAC,2020,7,17,252,695,87,,,,
80768,APAC,2020,8,15,177,329,80,,,,
80768,APAC,2020,9,20,199,533,123,,,,
80768,APAC,2020,10,22,219,694,128,,,,
80768,APAC,2020,11,19,197,778,186,,,,
80768,APAC,2020,12,7,72,309,56,,,,
80786,EMEA,2020,5,6,7,\N,\N,,,,
80786,EMEA,2020,6,15,119,260,37,,,,
80786,EMEA,2020,7,16,72,152,31,,,,
80786,EMEA,2020,8,16,98,240,70,,,,
80786,EMEA,2020,9,17,100,223,58,,,,
80786,EMEA,2020,10,14,74,211,60,,,,
80786,EMEA,2020,11,19,111,307,58,,,,
80786,EMEA,2020,12,16,92,218,46,,,,
80786,EMEA,2021,1,4,4,10,3,,,,
80880,LATAM,2020,5,1,1,\N,\N,,,,
80880,LATAM,2020,6,15,157,347,66,,,,
80880,LATAM,2020,10,20,179,593,188,,,,
80880,LATAM,2020,11,15,131,474,141,,,,
80880,LATAM,2020,12,9,80,269,54,,,,
80888,APAC,2020,5,9,12,\N,\N,,,,
80888,APAC,2020,6,13,107,335,74,,,,
80888,APAC,2020,10,20,137,468,110,,,,
80888,APAC,2020,11,15,114,342,66,,,,
80888,APAC,2020,12,14,99,331,82,,,,
80916,AMER,2020,7,3,4,11,3,,,,
80916,AMER,2020,9,1,1,1,0,,,,
80916,AMER,2020,11,1,2,7,1,,,,
80971,LATAM,2020,5,4,9,\N,\N,,,,
80971,LATAM,2020,6,16,93,220,47,,,,
80971,LATAM,2020,7,17,128,379,78,,,,
80971,LATAM,2020,8,11,97,202,35,,,,
80971,LATAM,2020,9,19,118,413,76,,,,
80971,LATAM,2020,10,19,108,494,96,,,,
80971,LATAM,2020,11,17,111,514,88,,,,
80971,LATAM,2020,12,16,84,368,66,,,,
81028,APAC,2020,6,18,187,454,85,,,,
81028,APAC,2020,7,17,148,489,71,,,,
81028,APAC,2020,8,17,155,483,97,,,,
81028,APAC,2020,9,15,129,218,88,,,,
81028,APAC,2020,10,12,107,181,67,,,,
81028,APAC,2020,11,19,146,301,100,,,,
81028,APAC,2020,12,17,134,286,79,,,,
81085,APAC,2020,10,12,68,128,48,,,,
81085,APAC,2020,11,15,147,379,76,,,,
81085,APAC,2020,12,13,186,521,112,,,,
81093,APAC,2020,6,4,38,45,19,,,,
81093,APAC,2020,7,18,160,210,28,,,,
81093,APAC,2020,8,8,107,199,81,,,,
81093,APAC,2020,9,17,145,239,80,,,,
81093,APAC,2020,10,19,156,409,77,,,,
81093,APAC,2020,11,19,174,528,104,,,,
81093,APAC,2020,12,13,143,429,44,,,,
81093,APAC,2021,1,1,1,4,0,,,,
81126,\N,2020,6,10,81,99,21,,,,
81126,\N,2020,7,7,70,115,27,,,,
81126,\N,2020,8,11,122,325,50,,,,
81126,\N,2020,9,17,138,374,68,,,,
81126,\N,2020,10,15,121,413,44,,,,
81126,\N,2020,11,10,78,236,16,,,,
81126,\N,2020,12,3,23,50,10,,,,
81149,EMEA,2020,5,5,8,\N,\N,,,,
81149,EMEA,2020,6,18,116,274,71,,,,
81149,EMEA,2020,7,16,110,359,85,,,,
81149,EMEA,2020,8,13,96,405,82,,,,
81149,EMEA,2020,9,19,129,517,119,,,,
81149,EMEA,2020,10,18,102,417,71,,,,
81149,EMEA,2020,11,19,109,457,89,,,,
81149,EMEA,2020,12,16,84,427,63,,,,
81152,EMEA,2020,5,5,11,\N,\N,,,,
81152,EMEA,2020,6,20,255,803,122,,,,
81152,EMEA,2020,7,13,113,450,70,,,,
81152,EMEA,2020,8,12,114,335,81,,,,
81152,EMEA,2020,9,18,171,400,83,,,,
81152,EMEA,2020,10,16,139,331,56,,,,
81152,EMEA,2020,11,13,118,271,68,,,,
81152,EMEA,2020,12,14,122,228,56,,,,
81231,AMER,2020,5,6,8,\N,\N,,,,
81231,AMER,2020,6,17,134,285,64,,,,
81231,AMER,2020,7,19,184,672,79,,,,
81231,AMER,2020,8,13,134,286,50,,,,
81231,AMER,2020,9,21,223,447,72,,,,
81231,AMER,2020,10,17,153,271,38,,,,
81231,AMER,2020,11,17,150,277,62,,,,
81231,AMER,2020,12,12,113,190,24,,,,
81341,EMEA,2020,11,9,38,87,27,,,,
81341,EMEA,2020,12,12,53,115,26,,,,
81362,EMEA,2020,5,2,2,\N,\N,,,,
81362,EMEA,2020,6,15,214,257,46,,,,
81362,EMEA,2020,7,17,116,256,111,,,,
81362,EMEA,2020,8,17,118,290,68,,,,
81362,EMEA,2020,9,20,140,232,71,,,,
81362,EMEA,2020,10,20,125,287,113,,,,
81362,EMEA,2020,11,19,123,235,69,,,,
81362,EMEA,2020,12,15,101,156,49,,,,
81491,APAC,2020,6,13,108,185,31,,,,
81491,APAC,2020,8,10,82,211,36,,,,
81491,APAC,2020,9,19,149,347,32,,,,
81491,APAC,2020,10,17,124,225,45,,,,
81491,APAC,2020,11,19,124,225,36,,,,
81491,APAC,2020,12,17,116,234,27,,,,
81510,LATAM,2020,5,2,2,\N,\N,,,,
81510,LATAM,2020,6,14,112,260,53,,,,
81510,LATAM,2020,7,18,146,363,92,,,,
81510,LATAM,2020,8,13,103,257,92,,,,
81510,LATAM,2020,9,17,134,311,107,,,,
81510,LATAM,2020,10,22,169,455,119,,,,
81510,LATAM,2020,11,16,127,295,96,,,,
81510,LATAM,2020,12,14,110,290,63,,,,
81546,AMER,2020,5,7,15,\N,\N,,,,
81546,AMER,2020,6,18,214,559,159,,,,
81546,AMER,2020,7,18,153,491,106,,,,
81546,AMER,2020,8,16,128,451,105,,,,
81546,AMER,2020,9,21,183,395,72,,,,
81546,AMER,2020,10,20,156,317,44,,,,
81546,AMER,2020,11,17,147,391,112,,,,
81546,AMER,2020,12,12,84,234,54,,,,
81557,LATAM,2020,5,3,3,\N,\N,,,,
81557,LATAM,2020,6,16,134,514,142,,,,
81557,LATAM,2020,7,16,135,493,117,,,,
81557,LATAM,2020,8,16,118,450,125,,,,
81557,LATAM,2020,9,18,157,776,176,,,,
81557,LATAM,2020,10,20,134,725,128,,,,
81557,LATAM,2020,11,13,105,589,120,,,,
81557,LATAM,2020,12,9,99,654,117,,,,
81567,APAC,2020,5,6,7,\N,\N,,,,
81567,APAC,2020,6,16,168,353,59,,,,
81567,APAC,2020,7,4,32,61,10,,,,
81567,APAC,2020,8,10,99,251,28,,,,
81567,APAC,2020,11,12,29,100,8,,,,
81567,APAC,2020,12,14,40,162,26,,,,
81570,LATAM,2020,5,1,1,\N,\N,,,,
81570,LATAM,2020,6,14,95,120,21,,,,
81570,LATAM,2020,7,17,116,241,35,,,,
81570,LATAM,2020,8,17,128,326,80,,,,
81570,LATAM,2020,9,15,122,261,59,,,,
81570,LATAM,2020,10,21,129,340,75,,,,
81570,LATAM,2020,11,17,119,322,74,,,,
81570,LATAM,2020,12,16,108,295,37,,,,
81578,APAC,2020,6,15,148,333,144,,,,
81578,APAC,2020,7,13,87,212,91,,,,
81578,APAC,2020,8,16,126,312,98,,,,
81578,APAC,2020,9,10,80,186,56,,,,
81578,APAC,2020,10,14,113,299,80,,,,
81578,APAC,2020,11,15,106,268,71,,,,
81578,APAC,2020,12,8,56,114,29,,,,
81590,APAC,2020,5,6,19,\N,\N,,,,
81590,APAC,2020,6,16,138,309,109,,,,
81590,APAC,2020,7,10,65,126,23,,,,
81590,APAC,2020,8,11,94,263,63,,,,
81590,APAC,2020,9,21,146,314,96,,,,
81590,APAC,2020,10,18,155,351,130,,,,
81590,APAC,2020,11,21,165,290,89,,,,
81590,APAC,2020,12,16,122,225,73,,,,
81590,APAC,2021,1,3,3,5,4,,,,
81600,APAC,2020,5,3,4,\N,\N,,,,
81600,APAC,2020,6,16,138,533,59,,,,
81600,APAC,2020,10,13,100,312,42,,,,
81600,APAC,2020,11,15,142,365,36,,,,
81600,APAC,2020,12,9,77,241,29,,,,
81622,LATAM,2020,6,4,46,92,13,,,,
81622,LATAM,2020,7,14,127,292,77,,,,
81622,LATAM,2020,8,12,85,264,76,,,,
81622,LATAM,2020,9,14,98,337,106,,,,
81622,LATAM,2020,10,16,97,326,111,,,,
81635,EMEA,2020,5,6,11,\N,\N,,,,
81635,EMEA,2020,6,21,386,1603,230,,,,
81635,EMEA,2020,7,15,184,516,81,,,,
81635,EMEA,2020,8,13,177,438,94,,,,
81635,EMEA,2020,9,16,247,745,131,,,,
81635,EMEA,2020,10,17,190,583,148,,,,
81635,EMEA,2020,11,12,143,388,98,,,,
81635,EMEA,2020,12,10,113,338,95,,,,
81635,EMEA,2021,1,1,1,4,2,,,,
81731,LATAM,2020,5,7,19,\N,\N,,,,
81731,LATAM,2020,6,6,63,102,22,,,,
81731,LATAM,2020,7,16,207,278,119,,,,
81731,LATAM,2020,8,14,124,234,52,,,,
81731,LATAM,2020,9,18,157,376,60,,,,
81731,LATAM,2020,10,21,170,405,58,,,,
81731,LATAM,2020,11,15,146,366,65,,,,
81731,LATAM,2020,12,11,80,207,38,,,,
81890,LATAM,2020,6,15,143,239,111,,,,
81890,LATAM,2020,7,15,139,232,63,,,,
81890,LATAM,2020,8,16,147,319,80,,,,
81890,LATAM,2020,9,19,151,414,112,,,,
81890,LATAM,2020,10,16,143,457,136,,,,
81890,LATAM,2020,11,14,138,306,106,,,,
81890,LATAM,2020,12,7,50,182,52,,,,
81973,EMEA,2020,5,1,1,\N,\N,,,,
81973,EMEA,2020,6,13,137,150,24,,,,
81973,EMEA,2020,7,13,84,213,49,,,,
81973,EMEA,2020,8,12,80,129,39,,,,
81973,EMEA,2020,9,18,133,232,49,,,,
81973,EMEA,2020,10,11,63,120,11,,,,
81973,EMEA,2020,11,21,144,428,47,,,,
81973,EMEA,2020,12,13,91,335,53,,,,
82074,AMER,2020,5,3,4,\N,\N,,,,
82074,AMER,2020,6,17,180,409,118,,,,
82074,AMER,2020,7,17,171,546,180,,,,
82074,AMER,2020,8,15,143,377,140,,,,
82074,AMER,2020,9,21,251,396,138,,,,
82074,AMER,2020,10,21,193,364,108,,,,
82074,AMER,2020,11,18,160,393,182,,,,
82074,AMER,2020,12,7,68,171,56,,,,
82080,AMER,2020,5,1,1,\N,\N,,,,
82080,AMER,2020,6,18,164,405,94,,,,
82080,AMER,2020,7,14,94,307,111,,,,
82080,AMER,2020,8,15,120,440,97,,,,
82080,AMER,2020,9,17,179,305,118,,,,
82080,AMER,2020,10,13,97,250,50,,,,
82080,AMER,2020,11,18,172,414,121,,,,
82080,AMER,2020,12,8,75,185,47,,,,
82081,EMEA,2020,5,1,1,\N,\N,,,,
82081,EMEA,2020,6,15,112,248,104,,,,
82081,EMEA,2020,7,17,136,346,172,,,,
82081,EMEA,2020,8,13,123,305,133,,,,
82081,EMEA,2020,9,19,155,266,122,,,,
82081,EMEA,2020,10,14,117,231,69,,,,
82081,EMEA,2020,11,19,162,385,92,,,,
82081,EMEA,2020,12,11,82,232,68,,,,
82140,AMER,2020,6,17,144,427,74,,,,
82140,AMER,2020,7,19,187,891,96,,,,
82140,AMER,2020,8,14,143,579,50,,,,
82140,AMER,2020,9,18,181,582,67,,,,
82140,AMER,2020,10,19,182,597,65,,,,
82140,AMER,2020,11,16,150,429,104,,,,
82140,AMER,2020,12,13,123,381,71,,,,
82159,AMER,2020,5,2,5,\N,\N,,,,
82159,AMER,2020,6,17,149,371,122,,,,
82159,AMER,2020,7,13,86,216,91,,,,
82159,AMER,2020,8,14,116,375,121,,,,
82159,AMER,2020,9,22,243,426,135,,,,
82159,AMER,2020,10,15,121,390,94,,,,
82159,AMER,2020,11,20,158,483,157,,,,
82159,AMER,2020,12,17,130,373,99,,,,
82196,LATAM,2020,5,5,8,\N,\N,,,,
82196,LATAM,2020,6,18,108,461,103,,,,
82196,LATAM,2020,7,17,102,276,101,,,,
82196,LATAM,2020,8,17,103,326,69,,,,
82196,LATAM,2020,9,17,110,334,101,,,,
82196,LATAM,2020,10,18,99,304,67,,,,
82196,LATAM,2020,11,17,91,312,104,,,,
82196,LATAM,2020,12,15,80,258,93,,,,
82242,APAC,2020,6,1,1,3,1,,,,
82242,APAC,2020,7,1,1,4,0,,,,
82242,APAC,2020,12,6,37,87,10,,,,
82263,\N,2020,9,8,65,148,31,,,,
82263,\N,2020,10,10,67,111,20,,,,
82263,\N,2020,11,9,37,67,11,,,,
82263,\N,2020,12,7,68,167,14,,,,
82286,APAC,2020,8,9,85,170,32,,,,
82286,APAC,2020,9,16,201,438,79,,,,
82286,APAC,2020,10,19,184,412,72,,,,
82286,APAC,2020,11,11,82,249,48,,,,
82286,APAC,2020,12,8,70,287,41,,,,
82309,APAC,2020,6,17,169,554,66,,,,
82309,APAC,2020,7,15,172,268,61,,,,
82309,APAC,2020,8,15,121,244,52,,,,
82309,APAC,2020,9,19,132,328,88,,,,
82309,APAC,2020,10,19,123,257,43,,,,
82309,APAC,2020,11,20,130,222,58,,,,
82309,APAC,2020,12,9,57,132,29,,,,
82362,LATAM,2020,6,16,183,329,98,,,,
82362,LATAM,2020,7,16,172,426,93,,,,
82362,LATAM,2020,8,17,185,526,125,,,,
82362,LATAM,2020,9,16,152,428,144,,,,
82362,LATAM,2020,10,21,193,541,202,,,,
82362,LATAM,2020,11,18,153,417,158,,,,
82362,LATAM,2020,12,11,90,236,59,,,,
82364,LATAM,2020,5,4,5,\N,\N,,,,
82364,LATAM,2020,6,17,186,484,106,,,,
82364,LATAM,2020,7,16,183,241,97,,,,
82364,LATAM,2020,8,12,100,256,90,,,,
82364,LATAM,2020,9,20,149,439,157,,,,
82364,LATAM,2020,10,15,98,334,125,,,,
82364,LATAM,2020,11,17,122,360,89,,,,
82364,LATAM,2020,12,9,61,216,50,,,,
82511,\N,2020,6,3,7,23,8,,,,
82524,\N,2020,6,1,1,1,1,,,,
82565,APAC,2020,6,13,83,181,64,,,,
82565,APAC,2020,7,13,75,141,55,,,,
82565,APAC,2020,8,9,48,149,42,,,,
82565,APAC,2020,9,17,100,360,86,,,,
82565,APAC,2020,10,17,79,249,50,,,,
82565,APAC,2020,11,16,79,220,46,,,,
82565,APAC,2020,12,9,47,128,14,,,,
82568,\N,2020,7,14,73,121,18,,,,
82568,\N,2020,8,4,31,38,14,,,,
82568,\N,2020,9,11,65,93,28,,,,
82611,\N,2020,5,5,7,\N,\N,,,,
82611,\N,2020,6,15,139,209,44,,,,
82611,\N,2020,7,17,140,350,57,,,,
82611,\N,2020,8,6,30,86,34,,,,
82611,\N,2020,9,15,124,257,53,,,,
82624,\N,2020,6,13,119,149,30,,,,
82624,\N,2020,7,11,61,139,45,,,,
82624,\N,2020,8,11,76,181,57,,,,
82624,\N,2020,9,11,60,125,34,,,,
82629,APAC,2020,5,1,1,\N,\N,,,,
82629,APAC,2020,6,15,94,169,54,,,,
82629,APAC,2020,7,12,61,117,41,,,,
82629,APAC,2020,8,12,85,147,47,,,,
82629,APAC,2020,9,17,117,389,67,,,,
82629,APAC,2020,10,16,139,525,91,,,,
82629,APAC,2020,11,16,127,514,62,,,,
82629,APAC,2020,12,10,71,261,40,,,,
82631,APAC,2020,5,4,5,\N,\N,,,,
82631,APAC,2020,6,16,151,432,145,,,,
82631,APAC,2020,7,16,131,291,116,,,,
82631,APAC,2020,8,8,64,195,41,,,,
82631,APAC,2020,9,19,139,414,107,,,,
82631,APAC,2020,10,17,111,341,81,,,,
82631,APAC,2020,11,16,111,313,69,,,,
82631,APAC,2020,12,8,53,141,35,,,,
82634,APAC,2020,5,2,4,\N,\N,,,,
82634,APAC,2020,6,17,147,555,67,,,,
82634,APAC,2020,7,17,190,301,91,,,,
82634,APAC,2020,8,17,96,326,96,,,,
82634,APAC,2020,9,20,101,299,110,,,,
82634,APAC,2020,10,20,104,274,95,,,,
82634,APAC,2020,11,14,72,167,61,,,,
82634,APAC,2020,12,7,35,76,21,,,,
82636,EMEA,2020,6,15,116,285,101,,,,
82636,EMEA,2020,7,13,95,234,88,,,,
82636,EMEA,2020,8,13,102,233,110,,,,
82636,EMEA,2020,9,19,136,267,126,,,,
82636,EMEA,2020,10,14,93,206,76,,,,
82636,EMEA,2020,11,10,21,61,27,,,,
82636,EMEA,2020,12,6,39,114,22,,,,
82636,EMEA,2021,1,1,2,9,2,,,,
82649,APAC,2020,5,5,8,\N,\N,,,,
82649,APAC,2020,6,13,110,218,33,,,,
82649,APAC,2020,7,17,203,274,103,,,,
82649,APAC,2020,8,12,104,216,83,,,,
82649,APAC,2020,9,19,144,394,121,,,,
82649,APAC,2020,10,17,127,293,103,,,,
82649,APAC,2020,11,16,162,342,110,,,,
82649,APAC,2020,12,12,86,170,55,,,,
82652,APAC,2020,5,8,18,\N,\N,,,,
82652,APAC,2020,6,14,104,164,61,,,,
82652,APAC,2020,7,7,25,15,7,,,,
82652,APAC,2020,8,16,117,188,56,,,,
82652,APAC,2020,9,18,158,406,101,,,,
82652,APAC,2020,10,21,176,427,132,,,,
82652,APAC,2020,11,8,56,89,20,,,,
82652,APAC,2020,12,13,83,201,35,,,,
82653,\N,2020,7,9,53,106,36,,,,
82653,\N,2020,8,7,52,108,41,,,,
82653,\N,2020,9,19,151,346,111,,,,
82653,\N,2020,10,12,102,245,55,,,,
82653,\N,2020,11,16,108,212,51,,,,
82653,\N,2020,12,14,99,178,31,,,,
82655,APAC,2020,5,2,3,\N,\N,,,,
82655,APAC,2020,6,14,145,282,81,,,,
82655,APAC,2020,7,13,110,264,56,,,,
82655,APAC,2020,8,12,98,271,57,,,,
82655,APAC,2020,9,20,155,429,68,,,,
82655,APAC,2020,10,16,129,343,95,,,,
82655,APAC,2020,11,19,146,382,80,,,,
82655,APAC,2020,12,11,85,207,82,,,,
82660,APAC,2020,6,17,156,343,32,,,,
82660,APAC,2020,7,1,1,1,0,,,,
82660,APAC,2020,10,3,10,19,8,,,,
82660,APAC,2020,11,15,134,331,93,,,,
82660,APAC,2020,12,14,110,291,54,,,,
82667,LATAM,2020,5,6,16,\N,\N,,,,
82667,LATAM,2020,6,17,130,358,64,,,,
82667,LATAM,2020,7,16,180,330,76,,,,
82667,LATAM,2020,8,15,132,342,106,,,,
82667,LATAM,2020,9,20,159,392,73,,,,
82667,LATAM,2020,10,18,115,328,68,,,,
82667,LATAM,2020,11,20,139,396,69,,,,
82667,LATAM,2020,12,14,96,269,35,,,,
82704,APAC,2020,5,4,4,\N,\N,,,,
82704,APAC,2020,6,15,152,361,129,,,,
82704,APAC,2020,7,15,131,248,77,,,,
82704,APAC,2020,8,9,46,55,8,,,,
